"año","rol_establecimiento","id_vu","nombre_establecimiento","razon_social","rut_razon_social","ciiu4","ciiu6","region","rubro_vu","cantidad_toneladas","tratamiento_nivel_3","tratamiento_nivel_1","capitulo_ler","subcapitulo_ler","nombre_ler","nombre_establecimiento_trazabilidad","razon_social_trazabilidad","comuna_trazabilidad","id_comuna_trazabilidad","region_trazabilidad","rut","entrada_salida","capitulo ler","rut_razon_social_trazabilidad","tratamiento_nivel_2","categoria_residuo","rubro_vu_limpio"
2019,"Generador Industrial",2383,"AGROINDUSTRIAL EL PAICO","AGROINDUSTRIAL EL PAICO S.A.","96590000-4","Elaboración y conservación de carne","Explotación de mataderos de aves y de otros tipos de animales n.c.p.","Metropolitana de Santiago","Industria manufacturera",1245.02,"Preparación para reutilización","Valorización","Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos","Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal","Residuos de tejidos de animales","CHILEMINK","CRIADEROS CHILE MINK LTDA","Mostazal",6110,"Libertador Gral. Bernardo O'Higgins",NA,NA,NA,NA,NA,"Orgánicos","Industria y Manufactura"
2019,"Generador Industrial",9898,"PLANTA TISSUE TALAGANTE","CMPC TISSUE S A","96529310-8","Fabricación de otros artículos de papel y cartón","Fabricación de otros artículos de papel y cartón","Metropolitana de Santiago","Industria del papel y celulosa",1243.95,"Pretratamiento de Papel y Cartón","Valorización","Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón","Residuos de la producción y transformación de pasta de papel, papel y cartón","Residuos procedentes de la clasificación de papel y cartón destinados al reciclado","SOREPA PUENTE ALTO","SOC RECUPERADORA DE PAPEL SPA","Puente Alto",13201,"Metropolitana de Santiago",NA,NA,NA,NA,NA,"Papel y cartón","Industria y Manufactura"
2019,"Generador Industrial",4586116,"PLANTA TRUPÁN/CHOLGUAN","MADERAS ARAUCO S.A.","96510970-6","Fabricación de hojas de madera para enchapado y tableros a base de madera","Fabricación de hojas de madera para enchapado y tableros a base de madera","Ñuble","Industria de la madera y silvicultura",1243.2,"Relleno sanitario","Eliminación","Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales","Residuos de la transformación física y química de minerales metálicos","Residuos no especificados en otra categoría","ECOBIO","ECOBIO SPA","Chillán Viejo",16103,"Ñuble",NA,NA,NA,NA,NA,"Otros","Industria y Manufactura"
2019,"Generador Industrial",5441936,"CARTULINAS CMPC PLANTA VALDIVIA","CARTULINAS CMPC SPA","96731890-6","Fabricación de pasta de madera, papel y cartón","Fabricación de papel y cartón para su posterior uso industrial n.c.p.","Los Ríos","Industria del papel y celulosa",1240,"Relleno sanitario","Eliminación","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Otros residuos municipales","Mezclas de residuos municipales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Residuos municipales","Industria y Manufactura"
2019,"Generador Industrial",5480541,"Edificio Nueva Córdova","ECHEVERRIA IZQUIERDO CONSTRUCCIONES S.A.","76081976-K","Construcción de edificios para uso residencial y no residencial","Construcción de edificios para uso no residencial","Metropolitana de Santiago","Construcción",1239,"Sitio de Escombros de la Construcción","Eliminación","Residuos de la construcción y demolición","Otros residuos de construcción y demolición","Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","REGENERADORA DE MATERIALES DE CONSTRUCCION S A","REGENERADORA DE MATERIALES DE CONSTRUCCION S A","Puente Alto",13201,"Metropolitana de Santiago",NA,NA,NA,NA,NA,"Residuos de construcción","Construcción"
2019,"Generador Industrial",5441065,"HIPER ANTOFAGASTA","ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA","76134941-4","Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco","Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)","Antofagasta","Comercio minorista",1236.17,"Relleno sanitario","Eliminación","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Otros residuos municipales","Residuos voluminosos (incluidos muebles)","ILUSTRE MUNICIPALIDAD DE CALAMA","I MUNICIPALIDAD DE CALAMA","Calama",2201,"Antofagasta",NA,NA,NA,NA,NA,"Voluminosos","Comercio y Servicios Empresariales"
2019,"Generador Industrial",1676,"VH MANUFACTURA DE TUBOS DE ACERO SA","VH MANUFACTURA DE TUBOS DE ACERO SA","92814000-8","Fabricación de productos metálicos para uso estructural","Fabricación de productos metálicos para uso estructural","Metropolitana de Santiago","Industria manufacturera",1232.51,"Relleno sanitario","Eliminación","Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos","Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos","Residuos no especificados en otra categoría",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otros","Industria y Manufactura"
2019,"Generador Industrial",485,"FRUSUR","FRUTAS Y HORTALIZAS DEL SUR S A","79804220-3","Venta al por mayor no especializada","Venta al por mayor no especializada","Ñuble","Comercio mayorista",1232,"Relleno sanitario","Eliminación","Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos","Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas","Residuos no especificados en otra categoría","ECOBIO","ECOBIO SPA","Chillán Viejo",16103,"Ñuble",NA,NA,NA,NA,NA,"Otros","Comercio y Servicios Empresariales"
2019,"Generador Industrial",5402277,"CD LTS  QUILICURA","LOGISTICA TRANSPORTE Y SERVICIOS LTS LIMITADA","78954200-7","Almacenamiento y depósito","Otros servicios de almacenamiento y depósito n.c.p.","Metropolitana de Santiago","Transporte y almacenamiento",1227.92,"Relleno sanitario","Eliminación","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Otros residuos municipales","Residuos voluminosos (incluidos muebles)","RELLENO SANITARIO SANTA MARTA","CONSORCIO SANTA MARTA S A","Talagante",13601,"Metropolitana de Santiago",NA,NA,NA,NA,NA,"Voluminosos","Transporte y Logística"
2019,"Generador Industrial",245714,"BO PAPER BIO BIO","PAPELERA DOS S.A","77371287-5","Fabricación de pasta de madera, papel y cartón","Fabricación de papel y cartón para su posterior uso industrial n.c.p.","Biobío","Industria del papel y celulosa",1227.6,"Relleno sanitario","Eliminación","Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón","Residuos de la transformación de la madera y de la producción de tableros y muebles","Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metales","Industria y Manufactura"
2019,"Generador Industrial",244517,"HOSPITAL SOTERO DEL RIO","COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO","61608502-6","Actividades de hospitales públicos y privados","Actividades de hospitales y clínicas públicas","Metropolitana de Santiago","Servicios de salud",1225.24,"Relleno sanitario","Eliminación","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Otros residuos municipales","Mezclas de residuos municipales","RELLENO SANITARIO SANTA MARTA","CONSORCIO SANTA MARTA S A","Talagante",13601,"Metropolitana de Santiago",NA,NA,NA,NA,NA,"Residuos municipales","Salud y Educación"
2019,"Generador Industrial",4015351,"HENKEL CHILE LTDA","HENKEL CHILE LIMITADA","78803490-3","Fabricación de otros productos químicos n.c.p.","Fabricación de otros productos químicos n.c.p.","Metropolitana de Santiago","Industria química, de plástico y caucho",1223.49,"Co-procesamiento","Valorización","Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial","Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría","Residuos no especificados en otra categoría","PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS MAPOCHO TREBAL","AGUAS ANDINAS S A","Padre Hurtado",13604,"Metropolitana de Santiago",NA,NA,NA,NA,NA,"Otros","Industria y Manufactura"
2019,"Generador Industrial",5403198,"PESQUERA TORRES DEL PAINE LTDA","PESQUERA TORRES DEL PAINE LIMITADA","96524510-3","Elaboración y conservación de pescado, crustáceos y moluscos","Elaboración y conservación de salmónidos","Magallanes y de la Antártica Chilena","Industria manufacturera",1223.3,"Vertedero","Eliminación","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Otros residuos municipales","Mezclas de residuos municipales","ILUSTRE MUNICIPALIDAD DE PUNTA ARENAS","I MUNICIPALIDAD DE PUNTA ARENAS","Punta Arenas",12101,"Magallanes y de la Antártica Chilena",NA,NA,NA,NA,NA,"Residuos municipales","Industria y Manufactura"
2019,"Generador Industrial",5440398,"MINA EL SOLDADO","ANGLO AMERICAN SUR S.A.","77762940-9","Extracción y procesamiento de cobre","Extracción y procesamiento de cobre","Valparaíso","Minería",1220.18,"Relleno sanitario","Eliminación","Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales","Residuos de la extracción de minerales","Residuos de la extracción de minerales metálicos","RELLENO SANITARIO LOMA LOS COLORADOS","K D M  S.A.","Tiltil",13303,"Metropolitana de Santiago",NA,NA,NA,NA,NA,"Minera","Minería"
2019,"Generador Industrial",5452039,"PLANTA NUTRIPRO LONTUE","EMPRESAS CAROZZI S A","96591040-9","Elaboración de piensos preparados para animales","Elaboración de piensos preparados para animales","Maule","Industria manufacturera",1219,"Relleno sanitario","Eliminación","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)","Otras fracciones no especificadas en otra categoría","RELLENO SANITARIO EL RETAMO","RELLENOS SANITARIOS DEL MAULE S A","Talca",7101,"Maule",NA,NA,NA,NA,NA,"Otros","Industria y Manufactura"
2019,"Generador Industrial",5471142,"MEDLOG CHILE DEPOSITO","MEDLOG CHILE S.A","76172595-5","Almacenamiento y depósito","Otros servicios de almacenamiento y depósito n.c.p.","Metropolitana de Santiago","Transporte y almacenamiento",1210,"Residuos sólidos domiciliarios y asimilables a domiciliarios","Eliminación","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Otros residuos municipales","Residuos municipales no especificados en otra categoría","ESTACION DE TRANSFERENCIA CERRO LOS CONDORES","GESTION ECOLOGICA DE RESIDUOS S A","Quilicura",13125,"Metropolitana de Santiago",NA,NA,NA,NA,NA,"Residuos municipales","Transporte y Logística"
2019,"Generador Industrial",4595951,"DEPOSITO MARIA ANGELICA","EXPRESS DE SANTIAGO UNO S A","99577390-2","Transporte urbano y suburbano de pasajeros por vía terrestre","Transporte urbano y suburbano de pasajeros vía locomoción colectiva","Metropolitana de Santiago","Transporte de pasajeros",1207.9,"Pretratamiento de Metales","Valorización","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)","Metales","LO SIERRA","SOCIEDAD COMERCIAL DE TRANSPORTES Y COMPRAVENTA PECH LIMITADA","San Bernardo",13401,"Metropolitana de Santiago",NA,NA,NA,NA,NA,"Metales","Transporte y Logística"
2019,"Generador Industrial",5458752,"PLANTA OSORNO","ENVASES IMPRESOS SPA","89201400-0","Fabricación de papel y cartón ondulado y de envases de papel y cartón","Fabricación de papel y cartón ondulado y de envases de papel y cartón","Los Lagos","Industria del papel y celulosa",1205,"Reciclaje de papel, cartón y productos de papel","Valorización","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)","Papel y cartón","PAPELES CORDILLERA S.A.","PAPELES CORDILLERA SPA","Puente Alto",13201,"Metropolitana de Santiago",NA,NA,NA,NA,NA,"Papel y cartón","Industria y Manufactura"
2019,"Generador Industrial",246039,"PLANTA TALCA","COCA COLA EMBONOR S A","93281000-K","Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas","Elaboración de bebidas no alcohólicas","Maule","Industria manufacturera",1203,"Reciclaje de vidrio","Valorización","Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría","Envases (incluidos los residuos de envases de la recogida selectiva municipal)","Envases de vidrio","CRISTALERIAS TORO SPA","CRISTALERIAS TORO SPA","Cerrillos",13102,"Metropolitana de Santiago",NA,NA,NA,NA,NA,"Vidrio","Industria y Manufactura"
2019,"Generador Industrial",5440322,"MINERA ANTUCOYA","MINERA ANTUCOYA","76079669-7","Extracción y procesamiento de cobre","Extracción y procesamiento de cobre","Antofagasta","Minería",1200.7,"Pretratamiento de Metales","Valorización","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)","Metales","R01G377","SOC COMERCIAL RECMETAL COMPANIA LIMITADA","Alto Hospicio",1107,"Tarapacá",NA,NA,NA,NA,NA,"Metales","Minería"
2019,"Generador Industrial",5468685,"READY MIX PLANTA VILLARRICA","READY MIX HORMIGONES LIMITADA","87580800-1","Fabricación de artículos de hormigón, cemento y yeso","Fabricación de artículos de hormigón, cemento y yeso","Araucanía","Industria manufacturera",1200,"Sitio de Escombros de la Construcción","Eliminación","Residuos de la construcción y demolición","Hormigón, ladrillos, tejas y materiales cerámicos","Hormigón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Residuos de construcción","Industria y Manufactura"
2019,"Generador Industrial",5402590,"TOCOPILLA II","RENDIC HERMANOS S A","81537600-5","Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco","Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)","Antofagasta","Comercio minorista",1199.63,"Vertedero","Eliminación","Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente","Otros residuos municipales","Mezclas de residuos municipales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Residuos municipales","Comercio y Servicios Empresariales"
